tmp,"(0.9, 100)","(0.9, 200)","(0.9, 400)","(0.9, 800)","(0.95, 100)","(0.95, 200)","(0.95, 400)","(0.95, 800)","(0.99, 100)","(0.99, 200)","(0.99, 400)","(0.99, 800)","(0.999, 800)","(0.9999, 800)","(0.99999, 800)"
0,0.15943172849250198,0.15943172849250198,0.1699552749276506,0.1665351223362273,0.16311496974480402,0.16241339998246074,0.16671051477681312,0.17083223713057968,0.16048408313601684,0.16030869069543102,0.16030869069543102,0.16311496974480402,0.1646935017100763,0.15864246250986586,0.1648688941506621
0,0.16320266596509692,0.16872752784354994,0.16223800754187495,0.16416732438831885,0.16074717179689554,0.1601332982548452,0.1696921862667719,0.16758747697974216,0.15969481715338069,0.15767780408664386,0.16390423572744015,0.16407962816802596,0.16206261510128914,0.1628518810839253,0.1596071209330878
0,0.16197491888099622,0.1597825133736736,0.16416732438831885,0.15408225905463474,0.15969481715338069,0.16583355257388407,0.1628518810839253,0.16697360343769185,0.16074717179689554,0.16416732438831885,0.1598702095939665,0.1630272735245111,0.16609664123476278,0.1647811979303692,0.16223800754187495
0,0.16364114706656144,0.15873015873015872,0.1680259580812067,0.16697360343769185,0.1665351223362273,0.16074717179689554,0.16355345084626852,0.16451810926949048,0.16267648864333947,0.16250109620275366,0.15618696834166448,0.16390423572744015,0.16407962816802596,0.16293957730421818,0.1682013505217925
0,0.1646058054897834,0.16425502060861175,0.1697798824870648,0.16899061650442865,0.1611856528983601,0.16206261510128914,0.1665351223362273,0.1662720336753486,0.1599579058142594,0.16293957730421818,0.16548276769271245,0.16609664123476278,0.16539507147241955,0.1614487415592388,0.16749978075944927
0,0.16030869069543102,0.1614487415592388,0.16109795667806714,0.15925633605191614,0.1615364377795317,0.16065947557660265,0.15618696834166448,0.1581162851881084,0.161273349118653,0.16425502060861175,0.1628518810839253,0.15846707006928,0.16925370516530738,0.16592124879417694,0.1597825133736736
0,0.16276418486363234,0.16855213540296413,0.1532929930719986,0.16399193194773307,0.16530737525212666,0.15969481715338069,0.16092256423748136,0.16399193194773307,0.16074717179689554,0.15881785495045164,0.1598702095939665,0.16364114706656144,0.16548276769271245,0.1665351223362273,0.1646935017100763
0,0.1647811979303692,0.15837937384898712,0.16381653950714725,0.16162413399982462,0.1598702095939665,0.1581162851881084,0.16048408313601684,0.16399193194773307,0.1601332982548452,0.1648688941506621,0.16749978075944927,0.16907831272472154,0.1678505656406209,0.16223800754187495,0.16706129965798475
0,0.161273349118653,0.1596071209330878,0.16548276769271245,0.16521967903183374,0.16311496974480402,0.16258879242304658,0.16030869069543102,0.16530737525212666,0.16565816013329826,0.16399193194773307,0.16109795667806714,0.16101026045777428,0.1644304130491976,0.15925633605191614,0.1663597298956415
0,0.16030869069543102,0.16048408313601684,0.16364114706656144,0.16934140138560028,0.16030869069543102,0.1628518810839253,0.16521967903183374,0.1630272735245111,0.16513198281154082,0.1611856528983601,0.16381653950714725,0.16416732438831885,0.16863983162325705,0.16022099447513813,0.16574585635359115
