tmp,"(0.9, 100)","(0.9, 200)","(0.9, 400)","(0.9, 800)","(0.95, 100)","(0.95, 200)","(0.95, 400)","(0.95, 800)","(0.99, 100)","(0.99, 200)","(0.99, 400)","(0.99, 800)","(0.999, 800)","(0.9999, 800)","(0.99999, 800)"
0,0.16215031132158206,0.16127334911865301,0.16162413399982462,0.16828904674208542,0.1646058054897834,0.16697360343769185,0.1628518810839253,0.16004560203455231,0.161273349118653,0.16057177935630973,0.16381653950714725,0.15767780408664386,0.16986757870735772,0.16223800754187495,0.16048408313601684
0,0.16574585635359115,0.16048408313601684,0.16083486801718844,0.1681136543014996,0.15759010786635094,0.16890292028413575,0.1648688941506621,0.15741471542576516,0.16495659037095498,0.16688590721739893,0.1614487415592388,0.16065947557660265,0.16407962816802596,0.16223800754187495,0.16030869069543102
0,0.16671051477681312,0.16662281855652022,0.1679382618609138,0.16723669209857056,0.16136104533894588,0.16004560203455231,0.1699552749276506,0.16416732438831885,0.1630272735245111,0.16109795667806714,0.1597825133736736,0.16109795667806714,0.17004297114794353,0.16258879242304658,0.16565816013329826
0,0.16399193194773307,0.16162413399982462,0.16679821099710598,0.16504428659124792,0.16846443918267126,0.16311496974480402,0.15969481715338069,0.1599579058142594,0.16276418486363234,0.16109795667806714,0.16381653950714725,0.1537314741734631,0.1628518810839253,0.16495659037095498,0.16425502060861177
0,0.1628518810839253,0.16521967903183374,0.16609664123476278,0.16671051477681312,0.1694290976058932,0.16250109620275366,0.16022099447513813,0.1630272735245111,0.16697360343769185,0.16215031132158206,0.1647811979303692,0.15785319652722968,0.16039638691572394,0.16934140138560028,0.1615364377795317
0,0.16425502060861175,0.1647811979303692,0.16881522406384286,0.17021836358852935,0.16258879242304658,0.16434271682890467,0.16671051477681312,0.16022099447513813,0.16355345084626852,0.16004560203455231,0.16381653950714725,0.15934403227220906,0.1713584144523371,0.1599579058142594,0.16583355257388407
0,0.16434271682890467,0.1646058054897834,0.16539507147241955,0.16723669209857056,0.15609927212137156,0.16197491888099622,0.1633780584056827,0.15899324739103746,0.15750241164605805,0.1596071209330878,0.16565816013329826,0.15890555117074456,0.16863983162325705,0.16407962816802596,0.16723669209857056
0,0.16855213540296413,0.16618433745505568,0.16609664123476278,0.16881522406384286,0.1646935017100763,0.15925633605191614,0.1615364377795317,0.16513198281154082,0.16258879242304658,0.16881522406384286,0.16504428659124792,0.1582916776286942,0.161273349118653,0.16267648864333947,0.1598702095939665
0,0.1628518810839253,0.16925370516530738,0.16311496974480402,0.17021836358852935,0.1648688941506621,0.1647811979303692,0.1660089450144699,0.16521967903183374,0.161273349118653,0.1568885381040077,0.1648688941506621,0.15969481715338069,0.15846707006928,0.1617118302201175,0.1633780584056827
0,0.16276418486363234,0.1581162851881084,0.16741208453915635,0.1644304130491976,0.16863983162325705,0.16241339998246074,0.1617118302201175,0.16390423572744015,0.1630272735245111,0.16074717179689554,0.16311496974480402,0.16521967903183374,0.16749978075944927,0.16293957730421818,0.16241339998246077
