"(0.9, 25)","(0.9, 50)","(0.9, 75)","(0.9, 100)","(0.95, 25)","(0.95, 50)","(0.95, 75)","(0.95, 100)","(0.99, 25)","(0.99, 50)","(0.99, 75)","(0.99, 100)"
0.7595809933025973,0.8347542713639763,0.8394583588015797,0.924466673073259,0.8728672969113046,0.8798436416257784,0.8930681914877551,0.9171414909958194,0.9116802356505912,0.9430927322768524,0.9626880201124124,0.9666859944695815
0.9022397691973318,0.8369217440953883,0.8170450226487938,0.8584195356756767,0.8744060188022083,0.891461748424333,0.8430113538913412,0.8662433231024699,0.8123515647563666,0.8852244641685262,0.8349237635672859,0.822985331490331
0.8931527157180945,0.8702752086563676,0.8188861151041815,0.8910562770794755,0.9400756716027621,0.8567824341266032,0.8514532854602955,0.9328494854467092,0.9135437728846068,0.8540880213034263,0.8515177506238472,0.9051588225481275
0.8262157090503913,0.8226988968618177,0.8441479382188354,0.8489786866356227,0.8567212570444411,0.8658115523546362,0.8437431238003404,0.8286815846806986,0.8539651947397255,0.901908111688554,0.7929436418602802,0.8353555987479063
0.8401500731951979,0.8134549326213085,0.7926985228531253,0.804732112505091,0.8350154522699227,0.93526863532026,0.8082754873831647,0.9186126933799578,0.8888279544980303,0.9369413259271594,0.8307335920536413,0.8786822724064444
0.8518560723878129,0.8538840218036747,0.7969962960840781,0.8385288060421758,0.877202124863818,0.9039493776468541,0.8292518099145988,0.856011607624721,0.8955853231748773,0.8112418842483556,0.8941067872821109,0.9285257610314315
0.8104779068195992,0.870269600141145,0.8422131154555021,0.814186402386851,0.8912240512453546,0.8899340455845466,0.8153437214091148,0.8978813792784187,0.9373479833597266,0.9041923828944352,0.9187325399447764,0.8681081354264872
0.8429049083611965,0.8207529115642116,0.8202367345635991,0.8596655951293465,0.8781812839440661,0.8004862193634356,0.9324560573759912,0.9325932518534468,0.9482094147297392,0.9391750647994742,0.8764760810812884,0.7918954796331559
0.8367878325564708,0.8677930526220914,0.8573834206917693,0.7639841936238908,0.9001466778702416,0.8871467232607848,0.9334409209495556,0.8865264690101399,0.7836554961666118,0.9121742479044715,0.8465918383296959,0.8669847447599901
0.7888328841439008,0.8951112216439117,0.8625287811814499,0.7729446153955413,0.8794101409076455,0.8452380530853656,0.8088115959243755,0.82889179778704,0.9204072874534832,0.8822992161835468,0.841052848111535,0.8567883595101327
0.8372785760457135,0.8914735973637651,0.8781968577559242,0.8105196285093703,0.8555701153591272,0.856160983619086,0.921563647203614,0.8384164426480605,0.8906238531675709,0.9514625105991682,0.8929398827669364,0.9141166033127481
0.8071898296705485,0.7560728264178211,0.8496868977264652,0.8409972754402104,0.8962176974199372,0.9005804473980097,0.9217204705502448,0.7960822533268772,0.8898427733115895,0.9312825582712176,0.8928703125293186,0.9246027798552996
0.8604907996473781,0.8625010178815581,0.9183004849778827,0.7848251184467957,0.9012498118280788,0.8660022613117826,0.8815973760008056,0.8560700615519496,0.877470527698614,0.8268296833632558,0.8970424750601654,0.8865868257940446
0.9235690825898688,0.8575616847742561,0.8889701448351112,0.774328245699897,0.8794077108348701,0.8540128206141153,0.8079193930653282,0.8766879160483432,0.8737878090298106,0.8798182528858249,0.9254587869564024,0.8759532495428047
0.8779006840051642,0.8806924359735926,0.8413089405168159,0.8272683131020864,0.9111159155221668,0.822996848192288,0.8936013933829845,0.8598995993175663,0.9323397773114688,0.9365762941504712,0.8964868260913776,0.8866626681639188
0.8538263272732439,0.8603251469263316,0.7551822706118537,0.8156497082212232,0.8724858019115959,0.8218328352099921,0.914493743602702,0.9036393750877008,0.8394937959031343,0.9166628108040052,0.8638977564681047,0.8662132857566669
0.8358151861494575,0.7971511911458334,0.8744780503889769,0.8769331602716164,0.9600666739716748,0.8295730667715244,0.8790694241676527,0.9284396564836376,0.8242780014004275,0.918552329900216,0.8572790967005549,0.9071552721227305
0.9211500936951208,0.7392334438430118,0.7659056175968508,0.7510974091241271,0.8601058757528691,0.9222290123920652,0.8622100216024302,0.8835513150026704,0.8626350248197747,0.8521456881545901,0.935631779610112,0.8095799486128283
0.8336459192980488,0.8646753577553598,0.8519949063332138,0.8932916802292908,0.8538756175924058,0.8278697411807849,0.8484963349166097,0.8415698802074906,0.852226326460988,0.8871198290114086,0.8818111973215191,0.8982018542727308
0.8221106533337246,0.7447747940713562,0.8916171701449813,0.8596846792209374,0.922612743678176,0.8436214334352738,0.8670599396339376,0.8673377012938978,0.8882680898418889,0.9009837652340912,0.8941142892704882,0.9215811374910072
0.8317255890247603,0.8988893684641704,0.956346889168136,0.8554374823567419,0.8923424036658738,0.8768372211709055,0.8499447006239028,0.8157242366987227,0.8923739051244418,0.922474167851936,0.8799293848117739,0.9139141772072882
0.8282081063855703,0.8613834214063533,0.8564288269540242,0.8680247611497827,0.9189566656644604,0.8850700391264719,0.9093922865847748,0.9167453853047928,0.9042201082049828,0.8749032940354635,0.8440921214810593,0.9427641920499895
0.8830169015324189,0.8431090475774822,0.8720671275639216,0.8339113795381157,0.9043877472597264,0.8907619793724268,0.8763122245279384,0.8757827653697544,0.9761150983350592,0.9041068123056352,0.8452146025352477,0.8649545836241369
0.7991607183080573,0.8248843452153356,0.8754394400891702,0.7785917325742109,0.8619528478625765,0.9353318358053078,0.9291707285249716,0.8917839942882392,0.954848963951908,0.8958974985249323,0.8676019666168687,0.8469593258314322
0.876985180415746,0.8954620803165432,0.846623565220174,0.8402414164510704,0.8576303411699218,0.8182454909367022,0.9390514184165492,0.9266425261446484,0.9346624244850118,0.9102799019745482,0.8967554312736483,0.9205925539373714
0.9350197896852022,0.8832819866383106,0.8824019929745215,0.8883566703893241,0.8278070418050706,0.8454110206525588,0.862910623159791,0.8929146847653601,0.8939249496837568,0.8610191953127622,0.9152797645601436,0.8938080875328321
0.8269151646687775,0.8650584312151921,0.816363661966896,0.8536001629086443,0.848573638558601,0.9168028774281508,0.7802439541008067,0.9094656231639916,0.9103847775185978,0.9021331324560716,0.9641363423368036,0.9067745314262233
0.8417939172381771,0.8547838913800805,0.7809051186318251,0.8123441501703661,0.8587900188552334,0.8258222080170026,0.8731632919763735,0.8299879355797105,0.9576760311340689,0.9019770646468322,0.8476259071898934,0.8111652434162887
0.8852172953364323,0.9009888136531125,0.8114442225865341,0.8509997271094897,0.9609192419316523,0.8271555698223605,0.8816645820238154,0.9189462510558524,0.9448778527435608,0.8296006941731109,0.886959606814601,0.9269558301634762
0.7964568232633636,0.8594256123603439,0.8848042740210833,0.8271534689084181,0.8951045839266422,0.8488805400839956,0.8831273498939924,0.8370881182684926,0.8754705834572037,0.8519192332461883,0.8914546615015466,0.7538059709796372
0.7658827960751802,0.8650834121992184,0.8715573392699192,0.8324152713927987,0.8895659906617451,0.8128846441003666,0.8687499009481441,0.8286687197451383,0.8368951081892813,0.916056237339883,0.8308884962773279,0.8656523878332929
0.8440531929166771,0.8460273775276044,0.857033268234284,0.8192696435505139,0.8383259690472051,0.80634911708747,0.8312118722481563,0.8766595001225612,0.9254161224397,0.84200429655868,0.8352549697680178,0.8618565245450204
0.8483900666750892,0.8630791531482271,0.8996659123974282,0.8231397582954368,0.8761231902712673,0.9253969872998414,0.8373216733415241,0.8985419279869346,0.8851800687749213,0.8617190991329116,0.9407064179196264,0.873332271420031
0.8952652886439837,0.8013365065662398,0.8247943372005385,0.8323717878990438,0.8630137620459049,0.8456401090186558,0.8604638119552476,0.8665686590633296,0.946765777841878,0.9146077786115347,0.969128751159565,0.8789862876968643
0.8548723918010677,0.8413000016540133,0.916753035770422,0.8238184315300507,0.8977668889706862,0.8515872116469868,0.8258170462895855,0.915246778438131,0.9614871453283436,0.9129736447590712,0.875010556805861,0.9437335272084852
0.7851336665904741,0.8295838537381428,0.9043723667805099,0.9227611858729168,0.9087447805549076,0.8525690687731188,0.9343693025241999,0.8990825498039279,0.8741863460934255,0.9528381988170554,0.8988571309762573,0.8016722477189798
0.8380786169371862,0.6660262620827088,0.7974214263700982,0.8002023073849307,0.8063867665433676,0.8978723453450552,0.8781853446871969,0.8603335230773371,0.9060184204503899,0.8953682866392334,0.9328524876240905,0.8084598287196104
0.831465746522024,0.9159493595858372,0.8849099748039541,0.8810767459409833,0.7990470594992923,0.8877644112582086,0.8533526414736474,0.8843127636534026,0.8979736151606862,0.8842397878574962,0.8467952348933914,0.8573974662857904
0.8807228554852153,0.8357637895664447,0.7889199001700591,0.908171791567412,0.9047474946583116,0.912302681498108,0.8492607109680662,0.8655009004625416,0.9404189403139064,0.8844342008209849,0.8299397870615527,0.9201444081344369
0.7838761376366254,0.8097058446291859,0.9015907398227913,0.7084747980075092,0.9229439381885264,0.8564730570479614,0.8271902189863742,0.930802871755718,0.9134387009189292,0.9503904262635536,0.905430639656484,0.9095702896500091
0.8467578738805257,0.913525447187202,0.8109064625961795,0.8523033178033271,0.8627502540950936,0.9199556697034272,0.8330458755683705,0.8584069245986441,0.881000878737932,0.9041796014092508,0.8746543889606633,0.9163806459068434
0.9012794197920984,0.8325459924355102,0.8705721106931881,0.8255758991622993,0.8504352707702516,0.8275867562138923,0.8556070526175437,0.8531998306562713,0.9462023924156168,0.8532711814958733,0.8763044466224075,0.9002831393409633
0.8540357153555103,0.8535161312509163,0.8629903713382041,0.8746249427231725,0.902556992448416,0.8827680658101027,0.8750482359189464,0.8934064902423207,0.9466368118774412,0.7960834141921309,0.8830039642981607,0.9742014895637724
0.8693209944343435,0.8848362635482476,0.7806659386669871,0.7885918679289016,0.9031033825136836,0.8373361946066306,0.8658569328308093,0.8048695574446229,0.8700994504979261,0.9628650325713874,0.9525911112797733,0.9118071244517912
0.8905478108974383,0.7980221223095848,0.7246890943285089,0.8315636212461508,0.7503304235845024,0.9024077625312736,0.9347550965473818,0.8053711117514363,0.9704091202676371,0.8813713059245313,0.8331045305366581,0.862891733243061
0.911135109344352,0.8741891701531774,0.7922484690298484,0.9233251728413182,0.904279201858316,0.8803804330433538,0.9709554218792502,0.8979244319280746,0.9281090803385184,0.9231161549934302,0.9046107208604228,0.8651043045686493
0.8810876244112615,0.8883114312969728,0.7972785172760323,0.8140674518517567,0.9313066239191856,0.9184756501512212,0.8347323698327669,0.7777611102371578,0.9066198666879968,0.9007569168558228,0.9542984232240532,0.903650657683078
0.8983766324528325,0.9115300806679384,0.852839864194297,0.8074812030213242,0.8874500109143508,0.7982225072038486,0.8643610922844462,0.8862177531534132,0.8755712623272827,0.9281093545914372,0.8996167779057428,0.9446016148027928
0.8761042373292741,0.8464252033369145,0.8356389640237988,0.8523108047755166,0.8655541805181768,0.8440698857266293,0.9215359042397936,0.8742706123919846,0.9562453399367221,0.9600533332060064,0.8389942009987649,0.8568626361166269
0.8910911221466741,0.8889697487228133,0.8554335352993455,0.7759799443659618,0.8696551976758731,0.9181550321581952,0.8641074487617153,0.8731702627857408,0.8948113471186457,0.9529213405822184,0.8863557752862805,0.8794046292223158
0.8778551709941006,0.8527820798401767,0.8673331551333776,0.8632294073013178,0.8308483951888065,0.8685365404592011,0.8257333355964114,0.8510044670838883,0.9251147043185268,0.950045898164628,0.869878101469568,0.938796709605473
0.8147878950624735,0.8500041046243004,0.8591905556864186,0.8235184745685492,0.8523524025761781,0.8949000322390227,0.9294481192999996,0.9029177003637048,0.8949437780893382,0.957857801847368,0.9058076565555572,0.8726896273810787
0.8555389254527963,0.810433499309102,0.8820006791198088,0.8030425897619188,0.7621020130410654,0.837425835397833,0.7973857703475827,0.8257443958174159,0.9221703706453194,0.9222076827917156,0.8842214568451665,0.90917189356864
0.7971565773637266,0.9164552420438704,0.8984750529085377,0.7995714160051041,0.7947496224676657,0.795669348548086,0.8295368804757193,0.8752974449083185,0.8977265242953141,0.8062774030690378,0.8850910492864593,0.9340207930883736
