"(0.9, 25)","(0.9, 50)","(0.9, 75)","(0.9, 100)","(0.95, 25)","(0.95, 50)","(0.95, 75)","(0.95, 100)","(0.99, 25)","(0.99, 50)","(0.99, 75)","(0.99, 100)"
0.8450391413466654,0.8584475465240611,0.8917326102929153,0.9764078177609492,0.8767313320120755,0.9362958908459402,0.965243967206086,0.9661480197424286,0.9432474968602148,0.8847295125209571,0.9540182934775836,0.9817015436988554
0.9492968297860164,0.8819591237896509,0.846848767792864,0.9088072296559172,0.8970482124808716,0.9389780458269952,0.8775694720960704,0.9186946719111576,0.8294451750024182,0.8784940199540121,0.8159969788636011,0.8036409673393807
0.9020705567012524,0.9592738640630168,0.8574986500516191,0.924928060322016,0.9747022694521672,0.8508962951955329,0.8626330611622351,0.9528457692779606,0.9217698380038304,0.8264681417391943,0.8890037093669744,0.895284486724952
0.8739960946355948,0.8910740571454644,0.9553546014588821,0.8707142727904168,0.884190912701038,0.9109979270262408,0.8758588480442152,0.8670684803535733,0.852238793673787,0.936522224174922,0.7619950000272696,0.8186934318708561
0.9228232082457922,0.8772771558676589,0.8082356091190188,0.8593327493922273,0.9157052104844609,0.9807489516457756,0.8232800546823966,0.968794791216248,0.9067754764392296,0.9722929121266384,0.8163701810711514,0.9019815677036919
0.9217876289716144,0.9119969983732228,0.8142537085492301,0.8595354404874928,0.8930182807379436,0.9361895295184764,0.8442140984033739,0.9154221891569216,0.8912987881496401,0.8354470017939039,0.8752429223999102,0.9649556217980121
0.8202765201958877,0.948570656076424,0.8882790747924028,0.8681951516665533,0.9319522517663686,0.9221744074768692,0.8559657330722715,0.9106366573794772,0.9252274683673009,0.8598352252401245,0.930190329312634,0.8961528382355031
0.8926021056709563,0.8670160056005115,0.8894469706849392,0.9083479989145976,0.9018507390991588,0.8316822032281429,0.99453958010904,0.9765573761904304,0.977539762663697,0.9479687894020772,0.8873794848963544,0.7728114251269927
0.90491203835748,0.9168015863905452,0.87059212503615,0.8279619305141565,0.8518356626991723,0.8895282728455336,0.9795711830878524,0.9427761119264132,0.8245778685047613,0.9073192980729567,0.8376624578423686,0.8663890570762782
0.8762201657925182,0.9344014132047562,0.9389428571045246,0.7978883942730699,0.8598844231031966,0.8978161603128997,0.8445573036693932,0.9145899705223428,0.9247650693033443,0.857637296066848,0.8650881208476178,0.8616233021569504
0.9295176179651552,0.9538302405983364,0.9480762413124648,0.8847010882965283,0.8939655113670762,0.8523792579476118,0.9804082183931612,0.9119600637500972,0.9037884135329988,0.9698998939678696,0.8430016180680995,0.9273413035323186
0.8975106404008077,0.8354493274845741,0.9083405579784162,0.9328368758187936,0.9169469203018408,0.8973540659428696,0.9622873329036592,0.8279055369630417,0.8982503075418198,0.936946582784544,0.8912601694790353,0.9389486682838786
0.9252399955682284,0.9435904580876392,0.9643678107686572,0.8028126805107799,0.956491855386694,0.9116134136628704,0.9344101490135444,0.8798258860391064,0.9015871591931912,0.8111205945591508,0.9123708744049108,0.856289100159183
0.9561757390284332,0.8848515602719711,0.9234937406928172,0.88233861237815,0.9767674468415272,0.8558682949590087,0.8358171080509629,0.8857774958763123,0.8712930752026224,0.8972669714069684,0.9260110577554488,0.8846051505436722
