10,15,20,25,50,75,100,200,300,400,500,800
0.7605893510871999,0.8053828976093497,0.8569551228544323,0.8578502478635448,0.8986081773433641,0.8803656752759319,0.9158624338101032,0.9291578671763454,0.9166212222573524,0.8965068640953664,0.8975079769401814,0.8187240775242782
0.8961661945566322,0.8021169140793711,0.8195285142561565,0.8927097249618596,0.8167862732667699,0.8709403922302452,0.8925883472472929,0.8615048216676343,0.9023445299608102,0.9029021720901615,0.8768865917728184,0.8874186158129097
0.8706335427086777,0.8040280008625027,0.8406207393727262,0.9009910723043504,0.7780133859043795,0.8236263353439415,0.8714749763686978,0.8440683896139569,0.921799511408529,0.8996116660414134,0.8805550710969079,0.9248614408615233
0.7625009850639175,0.83934102728495,0.8937476571550974,0.8877736185579921,0.8520728996993598,0.9005514062326002,0.8950520718652457,0.8805164279350197,0.8809444402796711,0.8782224136081735,0.8578155064208675,0.856672376361501
0.8167161900346743,0.7620735297298606,0.8239424225925281,0.86812915048898,0.8269783834855193,0.8423524445398429,0.8796869997810709,0.9066483772236892,0.8782883766830938,0.8768151105932839,0.9041524669102544,0.8248038718958804
0.8071549486449219,0.8593052129714714,0.8871710468077985,0.8659651308699635,0.8762713314913502,0.8713722427158139,0.8797703124372414,0.8990951099637093,0.8579284735912761,0.9202048230351376,0.8834971423534926,0.7841893148496151
0.7993064548556384,0.8145796722415486,0.9193857961777948,0.7021627240812837,0.9366683726092552,0.9436188951401282,0.8870503283798997,0.9253575516705196,0.8637359941327349,0.8445180205372711,0.9248101690623608,0.8095788231888159
0.6218096433982757,0.8390862886512375,0.6925977162758435,0.8953673264751566,0.8630987489626161,0.8910447631365153,0.9097648763127582,0.9491850212875412,0.8420582707434381,0.8633924079237899,0.9107928967427328,0.8021570527489965
0.7726217853684552,0.7974044165196243,0.9038102313420934,0.9052555543423124,0.8565685378192365,0.8501368116831638,0.8633674176613921,0.9317192648511259,0.9184524741846878,0.9279750143147456,0.8971186746317991,0.8868326495202311
0.9056466138733472,0.775089885004261,0.8304810688380966,0.8722607393336672,0.8992361347720217,0.8697246219915039,0.9150360714617743,0.8759741853535103,0.9127656202704452,0.9264911840371286,0.8576659545571349,0.7932950272371714
0.8403927302508138,0.7977200970604412,0.84661139160447,0.8097446305308286,0.8265479945124451,0.8631197091563976,0.8667447845474293,0.9314603692,0.9066290994041358,0.8624003345396566,0.8789247833016134,0.8975963335662568
0.8630655825589569,0.8000527064482001,0.8375308873266862,0.8716245872264204,0.9050712797016632,0.893444016638654,0.9447396361234476,0.8842303198430739,0.9123038325302528,0.8929673394046714,0.8468652020608067,0.7990358764800457
0.8668423841151858,0.8404773567638659,0.8522302575409062,0.8899438307455244,0.922538713931989,0.9016070775498738,0.8772014272869665,0.919943785517682,0.908557831725982,0.9298357473779706,0.93977192673015,0.7975810946791644
0.8154723534015341,0.8529328095567676,0.8465370352952033,0.850088268766348,0.9223719430213442,0.8714289663406705,0.8271471646326164,0.887231639731323,0.8868861744724337,0.9023757185269592,0.9082287929478488,0.8760392515806779
0.7682480058948029,0.8068471180489726,0.8670592975931212,0.8160456805048781,0.8799628894708157,0.8527272873165314,0.8881570553871121,0.9330075162350988,0.9038578846367618,0.8807539228316251,0.8404863516257531,0.7996274512947771
0.8786837719463265,0.7340700039303671,0.8570267916021901,0.8506644228852058,0.8699988348953057,0.8874736028409413,0.9492960889227008,0.9048051325612212,0.9438838891720186,0.9130245801904756,0.8594232148634354,0.7393674519294781
