tmp,"(0.9, 100)","(0.9, 200)","(0.9, 400)","(0.9, 800)","(0.95, 100)","(0.95, 200)","(0.95, 400)","(0.95, 800)","(0.99, 100)","(0.99, 200)","(0.99, 400)","(0.99, 800)","(0.999, 800)","(0.9999, 800)","(0.99999, 800)"
0,0.6225508317929761,0.6340110905730129,0.6391866913123845,0.6377079482439926,0.6510166358595194,0.655822550831793,0.6543438077634011,0.6417744916820702,0.6550831792975971,0.6606284658040665,0.6591497227356746,0.6576709796672828,0.6587800369685767,0.6458410351201479,0.6528650646950093
0,0.6358595194085028,0.6517560073937153,0.6354898336414048,0.6458410351201479,0.6502772643253235,0.6417744916820702,0.6484288354898337,0.644362292051756,0.6561922365988909,0.6569316081330869,0.6469500924214417,0.6502772643253235,0.6447319778188539,0.6580406654343808,0.6303142329020333
0,0.632902033271719,0.6306839186691312,0.6236598890942698,0.6513863216266174,0.6510166358595194,0.6495378927911275,0.6513863216266174,0.6476894639556378,0.6402957486136783,0.6513863216266174,0.6550831792975971,0.6576709796672828,0.6451016635859519,0.6473197781885397,0.6499075785582256
0,0.6310536044362292,0.621441774491682,0.6447319778188539,0.6266173752310537,0.6454713493530501,0.6414048059149723,0.6524953789279113,0.6495378927911275,0.6436229205175601,0.6480591497227357,0.6609981515711645,0.6458410351201479,0.6561922365988909,0.6617375231053605,0.6536044362292052
0,0.6225508317929761,0.6343807763401109,0.6347504621072089,0.6373382624768946,0.6421441774491682,0.6476894639556378,0.6439926062846579,0.6447319778188539,0.6513863216266174,0.6628465804066543,0.6539741219963031,0.655822550831793,0.6584103512014787,0.6487985212569316,0.6321626617375231
0,0.6447319778188539,0.6391866913123845,0.6358595194085028,0.6476894639556378,0.6465804066543438,0.633641404805915,0.6543438077634011,0.6617375231053605,0.6621072088724584,0.6487985212569316,0.6547134935304991,0.6528650646950093,0.6362292051756008,0.6528650646950093,0.6288354898336415
0,0.6347504621072089,0.6358595194085028,0.6565619223659889,0.6425138632162661,0.6543438077634011,0.6487985212569316,0.6473197781885397,0.6521256931608133,0.6410351201478743,0.6532347504621072,0.6621072088724584,0.6554528650646949,0.6547134935304991,0.6561922365988909,0.655822550831793
0,0.6513863216266174,0.6221811460258779,0.6303142329020333,0.6513863216266174,0.6303142329020333,0.6513863216266174,0.6528650646950093,0.6476894639556378,0.6502772643253235,0.6473197781885397,0.6569316081330869,0.6598890942698706,0.6447319778188539,0.6480591497227357,0.6598890942698706
0,0.6388170055452865,0.6395563770794824,0.6369685767097967,0.6480591497227357,0.6425138632162661,0.6550831792975971,0.655822550831793,0.644362292051756,0.6451016635859519,0.6480591497227357,0.6543438077634011,0.6517560073937153,0.6565619223659889,0.6613678373382624,0.666543438077634
0,0.6347504621072089,0.6391866913123845,0.6380776340110905,0.6377079482439926,0.6343807763401109,0.6451016635859519,0.6639556377079483,0.6584103512014787,0.6513863216266174,0.6451016635859519,0.6536044362292052,0.6417744916820702,0.6650646950092421,0.6495378927911275,0.6391866913123845
