tmp,"(0.9, 100)","(0.9, 200)","(0.9, 400)","(0.9, 800)","(0.95, 100)","(0.95, 200)","(0.95, 400)","(0.95, 800)","(0.99, 100)","(0.99, 200)","(0.99, 400)","(0.99, 800)","(0.999, 800)","(0.9999, 800)","(0.99999, 800)"
0,0.5123844731977819,0.5035120147874307,0.5116451016635859,0.5182994454713493,0.5593345656192237,0.5508317929759704,0.5622920517560074,0.5674676524953789,0.6158964879852126,0.6133086876155268,0.6255083179297597,0.6151571164510167,0.6351201478743068,0.6650646950092421,0.6584103512014787
0,0.5182994454713493,0.5190388170055453,0.5182994454713493,0.5304990757855823,0.5626617375231053,0.5548983364140481,0.5574861367837338,0.5719038817005545,0.6181146025878004,0.6243992606284658,0.6273567467652496,0.6266173752310537,0.6573012939001849,0.6506469500924215,0.6524953789279113
0,0.5031423290203327,0.5190388170055453,0.5049907578558226,0.5205175600739371,0.5696857670979667,0.5375231053604437,0.5637707948243993,0.5604436229205175,0.6162661737523105,0.6177449168207024,0.6232902033271719,0.6218114602587801,0.6554528650646949,0.6646950092421442,0.6595194085027727
0,0.5060998151571164,0.5175600739371534,0.5216266173752311,0.5138632162661737,0.5497227356746766,0.5585951940850278,0.5519408502772644,0.5537892791127541,0.6177449168207024,0.6225508317929761,0.6199630314232902,0.6255083179297597,0.6621072088724584,0.6624768946395564,0.6517560073937153
0,0.5415896487985212,0.5268022181146026,0.5175600739371534,0.5138632162661737,0.5571164510166359,0.555637707948244,0.5456561922365989,0.5652495378927911,0.6177449168207024,0.6251386321626617,0.6221811460258779,0.6188539741219963,0.6513863216266174,0.6628465804066543,0.6628465804066543
0,0.5171903881700555,0.5083179297597042,0.5356746765249538,0.5212569316081331,0.5622920517560074,0.5548983364140481,0.5722735674676525,0.5652495378927911,0.6258780036968576,0.6195933456561923,0.6162661737523105,0.6107208872458411,0.6591497227356746,0.6628465804066543,0.6617375231053605
0,0.5208872458410351,0.5116451016635859,0.5057301293900185,0.5190388170055453,0.5571164510166359,0.5401109057301294,0.5648798521256931,0.5656192236598891,0.6199630314232902,0.6218114602587801,0.6114602587800371,0.6317929759704252,0.6495378927911275,0.6547134935304991,0.655452865064695
0,0.5242144177449168,0.5345656192236599,0.5190388170055453,0.5297597042513863,0.5486136783733826,0.5608133086876155,0.5637707948243993,0.5563770794824399,0.609981515711645,0.6036968576709797,0.6118299445471349,0.6195933456561923,0.6528650646950093,0.6587800369685767,0.6536044362292052
0,0.51090573012939,0.5101663585951941,0.5212569316081331,0.5197781885397412,0.5545286506469501,0.5585951940850278,0.555268022181146,0.5652495378927911,0.6303142329020333,0.6229205175600739,0.6195933456561923,0.6262476894639556,0.6402957486136783,0.6487985212569316,0.6617375231053605
0,0.5134935304990758,0.5101663585951941,0.5079482439926063,0.5116451016635859,0.5537892791127541,0.5652495378927911,0.5497227356746766,0.5619223659889094,0.621441774491682,0.6184842883548983,0.6288354898336415,0.6177449168207024,0.6580406654343808,0.6476894639556378,0.6561922365988909
