tmp,"(0.9, 100)","(0.9, 200)","(0.9, 400)","(0.9, 800)","(0.95, 100)","(0.95, 200)","(0.95, 400)","(0.95, 800)","(0.99, 100)","(0.99, 200)","(0.99, 400)","(0.99, 800)","(0.999, 800)","(0.9999, 800)","(0.99999, 800)"
0,0.6539741219963031,0.6602587800369686,0.6617375231053605,0.6550831792975971,0.6676524953789279,0.6691312384473198,0.6547134935304991,0.666173752310536,0.6473197781885397,0.6550831792975971,0.6676524953789279,0.6491682070240296,0.6484288354898337,0.6251386321626617,0.6480591497227357
0,0.6683918669131238,0.655822550831793,0.6595194085027727,0.666543438077634,0.666173752310536,0.6639556377079483,0.6680221811460259,0.6632162661737523,0.6576709796672828,0.6573012939001849,0.6628465804066543,0.6639556377079483,0.6654343807763401,0.6502772643253235,0.6458410351201479
0,0.6439926062846579,0.6624768946395564,0.6587800369685767,0.655822550831793,0.6635859519408502,0.6632162661737523,0.6695009242144178,0.66728280961183,0.6487985212569316,0.6421441774491682,0.6591497227356746,0.6613678373382624,0.6639556377079483,0.6550831792975971,0.6646950092421442
0,0.6587800369685767,0.6580406654343808,0.6521256931608133,0.6565619223659889,0.6646950092421442,0.6595194085027727,0.6617375231053605,0.6706099815157116,0.6484288354898337,0.6635859519408502,0.6580406654343808,0.6458410351201479,0.6425138632162661,0.6288354898336415,0.6495378927911275
0,0.6465804066543438,0.6506469500924215,0.6595194085027727,0.6584103512014787,0.6602587800369686,0.6606284658040665,0.6635859519408502,0.6713493530499076,0.6451016635859519,0.6547134935304991,0.6532347504621072,0.6573012939001849,0.633271719038817,0.6417744916820702,0.6273567467652496
0,0.6613678373382624,0.655822550831793,0.6561922365988909,0.6598890942698706,0.6587800369685767,0.666913123844732,0.6720887245841035,0.6602587800369686,0.6491682070240296,0.6646950092421442,0.6554528650646949,0.6550831792975971,0.6587800369685767,0.6506469500924215,0.6528650646950093
0,0.6598890942698706,0.6528650646950093,0.6536044362292052,0.6536044362292052,0.6698706099815157,0.6547134935304991,0.6654343807763401,0.666173752310536,0.6598890942698706,0.6573012939001849,0.6561922365988909,0.6495378927911275,0.6402957486136783,0.6432532347504621,0.6487985212569316
0,0.6617375231053605,0.6573012939001849,0.6591497227356746,0.6584103512014787,0.6654343807763401,0.6635859519408502,0.6691312384473198,0.6702402957486137,0.6569316081330869,0.6628465804066543,0.655822550831793,0.6513863216266174,0.6609981515711645,0.6373382624768946,0.6587800369685767
0,0.6576709796672828,0.6536044362292052,0.6517560073937153,0.6632162661737523,0.6835489833641405,0.6691312384473198,0.6609981515711645,0.6654343807763401,0.6621072088724584,0.6717190388170056,0.6528650646950093,0.6609981515711645,0.6280961182994454,0.6628465804066543,0.6284658040665434
0,0.6676524953789279,0.6532347504621072,0.6654343807763401,0.6613678373382624,0.6573012939001849,0.6576709796672828,0.6609981515711645,0.6565619223659889,0.6484288354898337,0.6680221811460259,0.6513863216266174,0.6524953789279113,0.6606284658040665,0.6314232902033272,0.6306839186691312
