tmp,25,50,100,200,400,800,1600,3200,6400,12800,25600,51200,102400,204800,409600
0,0.5349353049907578,0.5826247689463956,0.6121996303142329,0.6299445471349353,0.633641404805915,0.655822550831793,0.6528650646950093,0.6447319778188539,0.6436229205175601,0.6643253234750462,0.6487985212569316,0.6547134935304991,0.6621072088724584,0.6646950092421442,0.633641404805915
0,0.5364140480591497,0.5796672828096119,0.6059149722735675,0.6288354898336415,0.6184842883548983,0.6402957486136783,0.6439926062846579,0.6484288354898337,0.6613678373382624,0.6617375231053605,0.6576709796672828,0.6524953789279113,0.6706099815157116,0.6528650646950093,0.6458410351201479
0,0.5430683918669131,0.5722735674676525,0.6088724584103512,0.6247689463955638,0.6218114602587801,0.6454713493530501,0.6547134935304991,0.6536044362292052,0.6454713493530501,0.6510166358595194,0.655822550831793,0.6550831792975971,0.6365988909426987,0.6569316081330869,0.6528650646950093
0,0.5401109057301294,0.5748613678373382,0.6088724584103512,0.6303142329020333,0.6262476894639556,0.6576709796672828,0.6255083179297597,0.6532347504621072,0.655822550831793,0.6484288354898337,0.6573012939001849,0.6569316081330869,0.6587800369685767,0.6458410351201479,0.6388170055452865
0,0.5341959334565619,0.5822550831792976,0.6051756007393715,0.6436229205175601,0.6391866913123845,0.6325323475046211,0.6513863216266174,0.6543438077634011,0.6439926062846579,0.6384473197781886,0.6517560073937153,0.66728280961183,0.6480591497227357,0.6517560073937153,0.6580406654343808
0,0.5290203327171904,0.5811460258780037,0.6029574861367837,0.6288354898336415,0.6195933456561923,0.6306839186691312,0.6576709796672828,0.6451016635859519,0.6646950092421442,0.6406654343807764,0.6554528650646949,0.6706099815157116,0.6458410351201479,0.6354898336414048,0.6417744916820702
0,0.543807763401109,0.5748613678373382,0.6225508317929761,0.6347504621072089,0.6177449168207024,0.6473197781885397,0.632902033271719,0.6584103512014787,0.6547134935304991,0.6469500924214417,0.6532347504621072,0.6584103512014787,0.6521256931608133,0.6513863216266174,0.6414048059149723
0,0.5338262476894641,0.5929759704251386,0.6170055452865064,0.6255083179297597,0.6251386321626617,0.6476894639556378,0.6451016635859519,0.6462107208872458,0.6543438077634011,0.6591497227356746,0.6561922365988909,0.6550831792975971,0.6521256931608133,0.6447319778188539,0.6628465804066543
0,0.5367837338262477,0.5922365988909427,0.6014787430683919,0.6055452865064695,0.6136783733826248,0.6388170055452865,0.6447319778188539,0.6565619223659889,0.6484288354898337,0.6506469500924215,0.6465804066543438,0.6384473197781886,0.6510166358595194,0.6543438077634011,0.6499075785582256
0,0.5497227356746766,0.5837338262476894,0.6081330868761553,0.6325323475046211,0.6454713493530501,0.6362292051756008,0.6225508317929761,0.6565619223659889,0.6399260628465804,0.6510166358595194,0.6369685767097967,0.6576709796672828,0.6340110905730129,0.6547134935304991,0.6635859519408502
