tmp,"(0.9, 100)","(0.9, 200)","(0.9, 400)","(0.9, 800)","(0.95, 100)","(0.95, 200)","(0.95, 400)","(0.95, 800)","(0.99, 100)","(0.99, 200)","(0.99, 400)","(0.99, 800)","(0.999, 800)","(0.9999, 800)","(0.99999, 800)"
0,0.16188722266070332,0.1632903621853898,0.16671051477681312,0.16425502060861175,0.16846443918267126,0.16004560203455231,0.16451810926949048,0.15873015873015872,0.1601332982548452,0.16039638691572394,0.16548276769271245,0.1617118302201175,0.16188722266070332,0.15539770235902833,0.16723669209857056
0,0.16907831272472154,0.16390423572744015,0.1646058054897834,0.16267648864333947,0.16846443918267126,0.1678505656406209,0.16355345084626852,0.16425502060861175,0.16136104533894588,0.1614487415592388,0.16530737525212666,0.16004560203455231,0.1648688941506621,0.16276418486363234,0.16355345084626852
0,0.1694290976058932,0.16934140138560028,0.16215031132158206,0.16311496974480402,0.15969481715338069,0.15723932298517934,0.16434271682890467,0.16022099447513813,0.15890555117074456,0.15592387968078575,0.1614487415592388,0.15794089274752254,0.17100762957116547,0.16223800754187495,0.16618433745505568
0,0.16706129965798475,0.15750241164605805,0.16741208453915635,0.1615364377795317,0.1662720336753486,0.1648688941506621,0.16758747697974216,0.15706393054459353,0.16083486801718844,0.1633780584056827,0.1644304130491976,0.16416732438831885,0.1614487415592388,0.16381653950714725,0.1633780584056827
0,0.1664474261159344,0.16732438831886345,0.16241339998246074,0.16407962816802596,0.1699552749276506,0.1647811979303692,0.16828904674208542,0.1678505656406209,0.15574848724019993,0.1633780584056827,0.16136104533894588,0.15969481715338069,0.1662720336753486,0.16127334911865301,0.16565816013329826
0,0.16434271682890467,0.16223800754187495,0.15794089274752254,0.16732438831886345,0.1644304130491976,0.16495659037095498,0.16890292028413575,0.1664474261159344,0.16258879242304658,0.16127334911865301,0.16372884328685433,0.15794089274752254,0.16434271682890467,0.1646058054897834,0.16364114706656144
0,0.16434271682890467,0.16250109620275366,0.1660089450144699,0.16741208453915635,0.16416732438831885,0.1599579058142594,0.16267648864333947,0.16346575462597562,0.1598702095939665,0.1601332982548452,0.1585547662895729,0.16425502060861175,0.1550469174778567,0.15653775322283608,0.164956590370955
0,0.1598702095939665,0.16662281855652022,0.16863983162325705,0.16504428659124792,0.16697360343769185,0.1633780584056827,0.16223800754187495,0.16513198281154082,0.15943172849250198,0.16258879242304658,0.16030869069543102,0.16399193194773307,0.16662281855652022,0.16934140138560028,0.16215031132158203
0,0.16557046391300534,0.16136104533894588,0.1662720336753486,0.16136104533894588,0.16416732438831885,0.1644304130491976,0.16223800754187495,0.16530737525212666,0.15794089274752254,0.16390423572744015,0.16215031132158206,0.15873015873015872,0.16934140138560028,0.1660089450144699,0.16697360343769183
0,0.16749978075944927,0.17355081995965976,0.16381653950714725,0.16583355257388407,0.16548276769271245,0.16425502060861175,0.15925633605191614,0.15925633605191614,0.16241339998246074,0.15943172849250198,0.16425502060861175,0.16162413399982462,0.16267648864333947,0.16372884328685433,0.16197491888099622
