tmp,"(0.9, 100)","(0.9, 200)","(0.9, 400)","(0.9, 800)","(0.95, 100)","(0.95, 200)","(0.95, 400)","(0.95, 800)","(0.99, 100)","(0.99, 200)","(0.99, 400)","(0.99, 800)","(0.999, 800)","(0.9999, 800)","(0.99999, 800)"
0,0.13468993756714254,0.14533933270018215,0.15201855859502714,0.15438509084681373,0.1425835681701412,0.14431175948559066,0.15111553970947705,0.15128680191190896,0.1283688053682916,0.1468495539398091,0.14974544209002166,0.1531706861386601,0.15737439474380732,0.15634682152921578,0.1559575892509614
0,0.14152485637328932,0.14767472636970838,0.15184729639259525,0.15228323654424014,0.1415404256644195,0.14480997680175622,0.14756574133179715,0.15220539008858927,0.14278596895483348,0.1490292546980336,0.14930950193837675,0.15172274206355385,0.15496115461863022,0.1578103348954522,0.15665820735181926
0,0.14124460913294618,0.1459932429276495,0.15011910507714585,0.15496115461863022,0.1421476280184963,0.14480997680175622,0.1500101200392346,0.15103769325382616,0.14347101776456114,0.14960531846985006,0.14842205234395678,0.1539180121129085,0.15519469398558286,0.15508570894767162,0.1565180837316477
0,0.14314406265082752,0.14716093976241262,0.14783041928101012,0.15355991841691444,0.14210092014510578,0.14644475237042456,0.14853103738186801,0.1528125924426661,0.14210092014510578,0.1496520263432406,0.1504460601908795,0.15058618381105107,0.15335751763222222,0.15550607980818634,0.15485216958071898
0,0.14393809649846642,0.14868673029316976,0.1513179404941693,0.1547120459605474,0.14281710753709384,0.14552616419374426,0.15183172710146506,0.15407370502421025,0.14216319730962648,0.14552616419374426,0.1476591570785782,0.1528593003160566,0.15628454436469508,0.15340422550561272,0.15396471998629901
0,0.14163384141120056,0.1461177972566909,0.15352877983465413,0.1498388578368027,0.14417163586541906,0.14558844135826496,0.1501502436594062,0.15307727039187904,0.14222547447414718,0.14829749801491535,0.15109997041834686,0.15208083575954787,0.1543539522645534,0.153964719986299,0.15877563094552305
0,0.14300393903065595,0.14291052328387488,0.14927836335611638,0.154229397935512,0.14158713353781002,0.14474769963723552,0.14885799249560167,0.1525634837845833,0.14653816811720566,0.14892026966012234,0.14999455074810444,0.1521742515063289,0.15475875383393795,0.15494558532750005,0.15724984041476592
0,0.1392517398682838,0.14764358778744804,0.15158261844338228,0.1533730869233524,0.14281710753709384,0.14716093976241262,0.15072630743122264,0.15008796649488548,0.13707203911005933,0.14473213034610535,0.14927836335611638,0.1514892026966012,0.15480546170732848,0.1557707577573993,0.15609771287113297
0,0.14797054290118172,0.1474256177116256,0.15190957355711596,0.15296828535396784,0.1393762941973252,0.1464914602438151,0.14918494760933534,0.1534976412523938,0.1444518831057622,0.14627349016799265,0.14764358778744804,0.1511311090006072,0.15485216958071898,0.15661149947842876,0.15405813573308008
0,0.14052842174095814,0.14820408226813436,0.15357548770804466,0.15208083575954787,0.13886250759002944,0.14739447912936526,0.1502125208239269,0.14762801849631788,0.14446745239689238,0.14527705553566145,0.1498388578368027,0.1511466782917374,0.1563935294026063,0.1531706861386601,0.15776362702206168
